meta_time,telemetry_name,telemetry_value
2025-09-06T18:40:07.4110Z,aps,0.0
2025-09-06T18:40:07.4110Z,VBOX_Lat_Min,33.52985382080078
2025-09-06T18:40:07.4110Z,pbrake_r,27.435
2025-09-06T18:40:07.4110Z,speed,133.495
2025-09-06T18:40:07.4110Z,pbrake_f,26.965
2025-09-06T18:40:07.4110Z,nmot,6257.5
2025-09-06T18:40:07.4110Z,VBOX_Long_Minutes,-86.62152099609375
2025-09-06T18:40:07.4110Z,accy_can,-0.122
2025-09-06T18:40:07.4110Z,Steering_Angle,-20.3
2025-09-06T18:40:07.4110Z,gear,3.0
2025-09-06T18:40:07.4110Z,accx_can,-0.63
2025-09-06T18:40:07.4110Z,Laptrigger_lapdist_dls,2748.0
2025-09-06T18:40:10.4480Z,Steering_Angle,-21.6
2025-09-06T18:40:10.4480Z,accy_can,-0.462
2025-09-06T18:40:10.4480Z,aps,0.0
2025-09-06T18:40:10.4480Z,gear,2.0
2025-09-06T18:40:10.4480Z,pbrake_f,21.9
2025-09-06T18:40:10.4480Z,VBOX_Long_Minutes,-86.62158203125
2025-09-06T18:40:10.4480Z,accx_can,-0.716
2025-09-06T18:40:10.4480Z,VBOX_Lat_Min,33.529781341552734
2025-09-06T18:40:10.4480Z,pbrake_r,22.935
2025-09-06T18:40:10.4490Z,nmot,5971.0
2025-09-06T18:40:10.4490Z,VBOX_Long_Minutes,-86.6216049194336
2025-09-06T18:40:10.4490Z,VBOX_Lat_Min,33.529747009277344
2025-09-06T18:40:10.4490Z,accx_can,-0.5650000000000001
2025-09-06T18:40:10.4490Z,speed,127.49
2025-09-06T18:40:10.4490Z,pbrake_r,13.735
2025-09-06T18:40:10.4490Z,accy_can,-0.53
2025-09-06T18:40:10.4490Z,aps,0.0
2025-09-06T18:40:10.4490Z,gear,2.0
2025-09-06T18:40:10.4490Z,Steering_Angle,-21.8
2025-09-06T18:40:10.4490Z,Laptrigger_lapdist_dls,2759.0
2025-09-06T18:40:10.4490Z,pbrake_f,13.11
2025-09-06T18:40:10.4500Z,VBOX_Lat_Min,33.52966499328613
2025-09-06T18:40:10.4500Z,accx_can,-0.2125
2025-09-06T18:40:10.4500Z,VBOX_Long_Minutes,-86.62167739868164
2025-09-06T18:40:10.4500Z,pbrake_r,0.0
2025-09-06T18:40:10.4500Z,speed,123.025
2025-09-06T18:40:10.4500Z,pbrake_f,0.0
2025-09-06T18:40:10.4500Z,nmot,6463.0
2025-09-06T18:40:10.4500Z,aps,0.0
2025-09-06T18:40:10.4500Z,accy_can,-0.7535000000000001
2025-09-06T18:40:10.4500Z,Steering_Angle,-45.800000000000004
2025-09-06T18:40:10.4500Z,Laptrigger_lapdist_dls,2773.0
2025-09-06T18:40:10.4500Z,gear,2.0
2025-09-06T18:40:10.4510Z,gear,2.0
2025-09-06T18:40:10.4510Z,aps,23.17
2025-09-06T18:40:10.4510Z,Steering_Angle,-58.900000000000006
2025-09-06T18:40:10.4510Z,VBOX_Long_Minutes,-86.62178039550781
2025-09-06T18:40:10.4510Z,accy_can,-1.12
2025-09-06T18:40:10.4510Z,accx_can,-0.146
2025-09-06T18:40:10.4510Z,pbrake_f,0.0
2025-09-06T18:40:10.4510Z,pbrake_r,0.0
2025-09-06T18:40:10.4510Z,speed,120.26
2025-09-06T18:40:10.4510Z,VBOX_Lat_Min,33.529563903808594
2025-09-06T18:40:10.4510Z,nmot,6766.5
2025-09-06T18:40:10.4510Z,Laptrigger_lapdist_dls,2790.0
2025-09-06T18:40:10.4520Z,VBOX_Long_Minutes,-86.62190246582031
2025-09-06T18:40:10.4520Z,aps,24.275
2025-09-06T18:40:10.4520Z,pbrake_r,0.0
2025-09-06T18:40:10.4520Z,Laptrigger_lapdist_dls,2803.0
2025-09-06T18:40:10.4520Z,VBOX_Lat_Min,33.529476165771484
2025-09-06T18:40:10.4520Z,gear,2.0
2025-09-06T18:40:10.4520Z,speed,119.13
2025-09-06T18:40:10.4520Z,nmot,6886.5
2025-09-06T18:40:10.4520Z,pbrake_f,0.0
2025-09-06T18:40:10.4520Z,accy_can,-1.2125
2025-09-06T18:40:10.4520Z,Steering_Angle,-72.9
2025-09-06T18:40:10.4520Z,accx_can,0.019999999999999997
2025-09-06T18:40:10.4530Z,accx_can,0.0215
2025-09-06T18:40:10.4530Z,nmot,6876.5
2025-09-06T18:40:10.4530Z,gear,2.0
2025-09-06T18:40:10.4530Z,VBOX_Lat_Min,33.52942657470703
2025-09-06T18:40:10.4530Z,aps,22.924999999999997
2025-09-06T18:40:10.4530Z,pbrake_r,0.0
2025-09-06T18:40:10.4530Z,Steering_Angle,-72.0
2025-09-06T18:40:10.4530Z,Laptrigger_lapdist_dls,2816.5
2025-09-06T18:40:10.4530Z,accy_can,-1.3515000000000001
2025-09-06T18:40:10.4530Z,speed,120.62
2025-09-06T18:40:10.4530Z,VBOX_Long_Minutes,-86.62199783325195
2025-09-06T18:40:10.4530Z,pbrake_f,0.0
2025-09-06T18:40:10.5540Z,Steering_Angle,-71.60000000000001
2025-09-06T18:40:10.5540Z,pbrake_r,0.0
2025-09-06T18:40:10.5540Z,accx_can,-0.001
2025-09-06T18:40:10.5540Z,accy_can,-1.456
2025-09-06T18:40:10.5540Z,VBOX_Lat_Min,33.52940368652344
2025-09-06T18:40:10.5540Z,gear,2.0
2025-09-06T18:40:10.5540Z,VBOX_Long_Minutes,-86.62205505371094
2025-09-06T18:40:10.5540Z,pbrake_f,0.0
2025-09-06T18:40:10.5540Z,aps,21.89
2025-09-06T18:40:10.5550Z,accy_can,-1.464
2025-09-06T18:40:10.5550Z,Steering_Angle,-71.4
2025-09-06T18:40:10.5550Z,accx_can,0.017
2025-09-06T18:40:10.5550Z,aps,15.82
2025-09-06T18:40:10.5550Z,VBOX_Long_Minutes,-86.62206268310547
2025-09-06T18:40:10.5550Z,VBOX_Lat_Min,33.52939987182617
2025-09-06T18:40:10.5550Z,pbrake_f,0.0
2025-09-06T18:40:10.5550Z,gear,2.0
2025-09-06T18:40:10.5550Z,pbrake_r,0.0
2025-09-06T18:40:10.5570Z,VBOX_Lat_Min,33.52939414978027
2025-09-06T18:40:10.5570Z,pbrake_r,0.0
2025-09-06T18:40:10.5570Z,pbrake_f,0.0
2025-09-06T18:40:10.5570Z,gear,2.0
2025-09-06T18:40:10.5570Z,accy_can,-1.4889999999999999
2025-09-06T18:40:10.5570Z,accx_can,-0.001
2025-09-06T18:40:10.5570Z,VBOX_Long_Minutes,-86.62208557128906
2025-09-06T18:40:10.5570Z,Steering_Angle,-69.30000000000001
2025-09-06T18:40:10.5570Z,aps,0.0
2025-09-06T18:40:10.5580Z,VBOX_Lat_Min,33.529388427734375
2025-09-06T18:40:10.5580Z,VBOX_Long_Minutes,-86.62210845947266
2025-09-06T18:40:10.5580Z,pbrake_r,0.0
2025-09-06T18:40:10.5580Z,nmot,6874.0
2025-09-06T18:40:10.5580Z,pbrake_f,0.0
2025-09-06T18:40:10.5580Z,aps,0.0
2025-09-06T18:40:10.5580Z,accy_can,-1.381
2025-09-06T18:40:10.5580Z,Steering_Angle,-66.8
2025-09-06T18:40:10.5580Z,accx_can,-0.094
2025-09-06T18:40:10.5580Z,Laptrigger_lapdist_dls,2826.0
2025-09-06T18:40:10.5580Z,gear,2.0
2025-09-06T18:40:10.5590Z,VBOX_Long_Minutes,-86.62213134765625
2025-09-06T18:40:10.5590Z,speed,120.12
2025-09-06T18:40:10.5590Z,aps,0.0
2025-09-06T18:40:10.5590Z,Steering_Angle,-64.0
2025-09-06T18:40:10.5590Z,accx_can,-0.311
2025-09-06T18:40:10.5590Z,accy_can,-1.314
2025-09-06T18:40:10.5590Z,gear,2.0
2025-09-06T18:40:10.5590Z,pbrake_f,0.0
2025-09-06T18:40:10.5590Z,VBOX_Lat_Min,33.529380798339844
2025-09-06T18:40:10.5590Z,pbrake_r,0.0
2025-09-06T18:40:10.5610Z,VBOX_Long_Minutes,-86.62215423583984
2025-09-06T18:40:10.5610Z,VBOX_Lat_Min,33.52937316894531
2025-09-06T18:40:10.5610Z,accx_can,-0.237
2025-09-06T18:40:10.5610Z,pbrake_f,0.0
2025-09-06T18:40:10.5610Z,pbrake_r,0.0
2025-09-06T18:40:10.5610Z,nmot,6591.0
2025-09-06T18:40:10.5610Z,Laptrigger_lapdist_dls,2833.0
2025-09-06T18:40:10.5610Z,Steering_Angle,-60.400000000000006
2025-09-06T18:40:10.5610Z,aps,1.05
2025-09-06T18:40:10.5610Z,gear,2.0
2025-09-06T18:40:10.5610Z,accy_can,-1.289
2025-09-06T18:40:10.5620Z,VBOX_Long_Minutes,-86.62222290039062
2025-09-06T18:40:10.5620Z,accx_can,-0.184
2025-09-06T18:40:10.5620Z,VBOX_Lat_Min,33.52935791015625
2025-09-06T18:40:10.5620Z,aps,11.36
2025-09-06T18:40:10.5620Z,Laptrigger_lapdist_dls,2840.0
2025-09-06T18:40:10.5620Z,nmot,6454.0
2025-09-06T18:40:10.5620Z,Steering_Angle,-49.900000000000006
2025-09-06T18:40:10.5620Z,pbrake_r,0.0
2025-09-06T18:40:10.5620Z,pbrake_f,0.0
2025-09-06T18:40:10.5620Z,gear,2.0
2025-09-06T18:40:10.5620Z,accy_can,-1.198
2025-09-06T18:40:10.5620Z,speed,118.13499999999999
2025-09-06T18:40:10.5630Z,VBOX_Long_Minutes,-86.62230682373047
2025-09-06T18:40:10.5630Z,VBOX_Lat_Min,33.529348373413086
2025-09-06T18:40:10.5630Z,aps,24.81
2025-09-06T18:40:10.5630Z,accy_can,-0.9849999999999999
2025-09-06T18:40:10.5630Z,nmot,6469.0
2025-09-06T18:40:10.5630Z,speed,113.31
2025-09-06T18:40:10.5630Z,pbrake_r,0.0
2025-09-06T18:40:10.5630Z,Laptrigger_lapdist_dls,2846.0
2025-09-06T18:40:10.5630Z,Steering_Angle,-50.050000000000004
2025-09-06T18:40:10.5630Z,accx_can,0.0795
2025-09-06T18:40:10.5630Z,gear,2.0
2025-09-06T18:40:10.5630Z,pbrake_f,0.0
2025-09-06T18:40:10.5660Z,pbrake_r,0.0
2025-09-06T18:40:10.5660Z,Laptrigger_lapdist_dls,2859.0
2025-09-06T18:40:10.5660Z,accy_can,-0.732
2025-09-06T18:40:10.5660Z,VBOX_Long_Minutes,-86.62240600585938
2025-09-06T18:40:10.5660Z,speed,112.11
2025-09-06T18:40:10.5660Z,VBOX_Lat_Min,33.52934265136719
2025-09-06T18:40:10.5660Z,gear,2.0
2025-09-06T18:40:10.5660Z,aps,25.47
2025-09-06T18:40:10.5660Z,nmot,6523.5
2025-09-06T18:40:10.5660Z,accx_can,0.113
2025-09-06T18:40:10.5660Z,Steering_Angle,-43.6
2025-09-06T18:40:10.5660Z,pbrake_f,0.0
2025-09-06T18:40:10.5670Z,VBOX_Long_Minutes,-86.6224594116211
2025-09-06T18:40:10.5670Z,accx_can,0.117
2025-09-06T18:40:10.5670Z,accy_can,-0.801
2025-09-06T18:40:10.5670Z,aps,22.52
2025-09-06T18:40:10.5670Z,VBOX_Lat_Min,33.52934265136719
2025-09-06T18:40:10.5670Z,pbrake_f,0.0
2025-09-06T18:40:10.5670Z,pbrake_r,0.0
2025-09-06T18:40:10.5670Z,Steering_Angle,-45.6
2025-09-06T18:40:10.5670Z,gear,2.0
